account_id,district_id,Account_type,New_Date,New_Frequency,Card_Assigned
2083,1,NRI account,2019-09-28,Monthly Issuance,Silver
1823,3,Salary account,2019-09-28,Monthly Issuance,Silver
2955,67,Salary account,2019-09-27,Monthly Issuance,Silver
3446,6,NRI account,2019-09-27,Issuance After Transaction,Gold
3339,1,Salary account,2019-09-27,Monthly Issuance,Silver
1631,10,Savings account,2019-09-27,Monthly Issuance,Silver
2869,68,NRI account,2019-09-27,Monthly Issuance,Silver
3399,63,Savings account,2019-09-26,Monthly Issuance,Silver
1374,53,Salary account,2019-09-26,Monthly Issuance,Silver
1463,32,NRI account,2019-09-25,Monthly Issuance,Silver
3894,52,NRI account,2019-09-25,Monthly Issuance,Silver
2091,1,NRI account,2019-09-25,Monthly Issuance,Silver
1377,1,Salary account,2019-09-25,Monthly Issuance,Silver
9241,74,Savings account,2019-09-25,Monthly Issuance,Silver
1308,54,Savings account,2019-09-25,Monthly Issuance,Silver
1370,52,NRI account,2019-09-25,Monthly Issuance,Silver
770,7,Salary account,2019-09-24,Monthly Issuance,Silver
2332,77,NRI account,2019-09-24,Monthly Issuance,Silver
1100,35,NRI account,2019-09-23,Monthly Issuance,Silver
1484,70,Salary account,2019-09-23,Monthly Issuance,Silver
2801,11,NRI account,2019-09-23,Monthly Issuance,Silver
1113,8,Savings account,2019-09-23,Monthly Issuance,Silver
3967,54,Salary account,2019-09-22,Monthly Issuance,Silver
1173,11,Salary account,2019-09-22,Monthly Issuance,Silver
7632,68,Salary account,2019-09-22,Monthly Issuance,Silver
2339,63,Savings account,2019-09-22,Monthly Issuance,Silver
2640,1,Savings account,2019-09-21,Monthly Issuance,Silver
2921,54,Salary account,2019-09-21,Monthly Issuance,Silver
3431,64,NRI account,2019-09-21,Monthly Issuance,Silver
3179,71,Savings account,2019-09-20,Monthly Issuance,Silver
2906,49,Savings account,2019-09-20,Monthly Issuance,Silver
1538,22,NRI account,2019-09-20,Monthly Issuance,Silver
6083,6,Salary account,2019-09-19,Weekly Issuance,Diamond
1669,39,Savings account,2019-09-19,Monthly Issuance,Silver
8268,59,Savings account,2019-09-19,Monthly Issuance,Silver
1063,68,Salary account,2019-09-19,Monthly Issuance,Silver
1532,54,Savings account,2019-09-19,Monthly Issuance,Silver
1957,33,NRI account,2019-09-18,Monthly Issuance,Silver
3569,1,Savings account,2019-09-18,Monthly Issuance,Silver
10789,75,Savings account,2019-09-18,Monthly Issuance,Silver
831,44,Salary account,2019-09-18,Monthly Issuance,Silver
3191,72,NRI account,2019-09-17,Monthly Issuance,Silver
2076,18,NRI account,2019-09-17,Monthly Issuance,Silver
1002,50,NRI account,2019-09-17,Monthly Issuance,Silver
8381,14,Savings account,2019-09-17,Monthly Issuance,Silver
2275,1,Savings account,2019-09-16,Monthly Issuance,Silver
5305,47,Salary account,2019-09-16,Monthly Issuance,Silver
1329,53,Savings account,2019-09-16,Monthly Issuance,Silver
3098,1,Salary account,2019-09-16,Monthly Issuance,Silver
4349,74,Savings account,2019-09-16,Monthly Issuance,Silver
2990,30,NRI account,2019-09-16,Monthly Issuance,Silver
3800,30,Salary account,2019-09-16,Monthly Issuance,Silver
1556,54,Savings account,2019-09-15,Monthly Issuance,Silver
6075,19,Salary account,2019-09-15,Monthly Issuance,Silver
1066,16,Savings account,2019-09-15,Weekly Issuance,Diamond
3044,72,Salary account,2019-09-14,Monthly Issuance,Silver
3499,51,Salary account,2019-09-14,Monthly Issuance,Silver
1474,63,NRI account,2019-09-14,Monthly Issuance,Silver
2026,64,Savings account,2019-09-14,Monthly Issuance,Silver
164,60,NRI account,2019-09-13,Monthly Issuance,Silver
1799,9,Savings account,2019-09-13,Monthly Issuance,Silver
1600,1,NRI account,2019-09-13,Monthly Issuance,Silver
2164,63,NRI account,2019-09-12,Monthly Issuance,Silver
3508,42,Savings account,2019-09-12,Monthly Issuance,Silver
2156,1,Salary account,2019-09-11,Monthly Issuance,Silver
2349,72,Savings account,2019-09-11,Monthly Issuance,Silver
2614,44,Savings account,2019-09-11,Monthly Issuance,Silver
339,46,Salary account,2019-09-11,Weekly Issuance,Diamond
1067,34,Savings account,2019-09-10,Monthly Issuance,Silver
2629,66,NRI account,2019-09-10,Monthly Issuance,Silver
1774,61,Salary account,2019-09-10,Monthly Issuance,Silver
2045,34,Savings account,2019-09-09,Monthly Issuance,Silver
2058,34,Savings account,2019-09-09,Monthly Issuance,Silver
1190,52,NRI account,2019-09-09,Monthly Issuance,Silver
297,74,Savings account,2019-09-08,Monthly Issuance,Silver
2914,4,Savings account,2019-09-08,Monthly Issuance,Silver
4405,41,Salary account,2019-09-08,Monthly Issuance,Silver
2084,44,Salary account,2019-09-08,Monthly Issuance,Silver
1408,10,Savings account,2019-09-07,Monthly Issuance,Silver
125,2,NRI account,2019-09-07,Issuance After Transaction,Gold
2655,1,NRI account,2019-09-07,Monthly Issuance,Silver
2314,2,Salary account,2019-09-07,Monthly Issuance,Silver
7082,57,Salary account,2019-09-06,Monthly Issuance,Silver
1910,60,NRI account,2019-09-06,Monthly Issuance,Silver
5362,76,Salary account,2019-09-06,Weekly Issuance,Diamond
920,58,Savings account,2019-09-05,Monthly Issuance,Silver
1525,57,NRI account,2019-09-05,Monthly Issuance,Silver
1997,74,Savings account,2019-09-05,Monthly Issuance,Silver
1679,68,Salary account,2019-09-05,Monthly Issuance,Silver
174,52,NRI account,2019-09-04,Monthly Issuance,Silver
694,67,NRI account,2019-09-04,Monthly Issuance,Silver
2885,1,Savings account,2019-09-04,Monthly Issuance,Silver
2872,1,Savings account,2019-09-04,Monthly Issuance,Silver
3126,17,NRI account,2019-09-03,Monthly Issuance,Silver
1293,40,Salary account,2019-09-03,Monthly Issuance,Silver
406,63,NRI account,2019-09-03,Monthly Issuance,Silver
4456,14,Savings account,2019-09-03,Monthly Issuance,Silver
3418,42,Savings account,2019-09-02,Issuance After Transaction,Gold
871,1,Savings account,2019-09-02,Monthly Issuance,Silver
2953,1,Savings account,2019-09-02,Monthly Issuance,Silver
1258,3,Savings account,2019-09-01,Monthly Issuance,Silver
812,1,Salary account,2019-08-30,Monthly Issuance,Silver
3774,72,NRI account,2019-08-30,Monthly Issuance,Silver
3272,53,NRI account,2019-08-30,Monthly Issuance,Silver
7990,9,Salary account,2019-08-30,Monthly Issuance,Silver
7262,70,Salary account,2019-08-30,Monthly Issuance,Silver
3504,70,Salary account,2019-08-30,Monthly Issuance,Silver
2347,38,Savings account,2019-08-30,Monthly Issuance,Silver
269,3,Salary account,2019-08-30,Monthly Issuance,Silver
1894,6,Salary account,2019-08-29,Monthly Issuance,Silver
1117,68,Savings account,2019-08-29,Monthly Issuance,Silver
833,31,NRI account,2019-08-29,Monthly Issuance,Silver
3155,28,Salary account,2019-08-29,Monthly Issuance,Silver
242,69,NRI account,2019-08-29,Monthly Issuance,Silver
10,54,NRI account,2019-08-28,Monthly Issuance,Silver
2113,7,NRI account,2019-08-28,Monthly Issuance,Silver
2677,5,Savings account,2019-08-28,Monthly Issuance,Silver
6062,24,Salary account,2019-08-28,Monthly Issuance,Silver
2065,61,Savings account,2019-08-28,Monthly Issuance,Silver
987,15,Savings account,2019-08-27,Monthly Issuance,Silver
2360,26,Salary account,2019-08-27,Monthly Issuance,Silver
399,1,Savings account,2019-08-27,Monthly Issuance,Silver
637,49,NRI account,2019-08-27,Monthly Issuance,Silver
3353,74,Savings account,2019-08-27,Monthly Issuance,Silver
4588,12,Salary account,2019-08-27,Monthly Issuance,Silver
10220,44,NRI account,2019-08-26,Monthly Issuance,Silver
2792,1,NRI account,2019-08-26,Monthly Issuance,Silver
1504,1,NRI account,2019-08-26,Monthly Issuance,Silver
3161,48,Salary account,2019-08-26,Monthly Issuance,Silver
4186,1,Salary account,2019-08-25,Monthly Issuance,Silver
3467,17,Savings account,2019-08-25,Monthly Issuance,Silver
1350,21,NRI account,2019-08-25,Weekly Issuance,Diamond
20,74,Savings account,2019-08-24,Monthly Issuance,Silver
2930,1,NRI account,2019-08-24,Monthly Issuance,Silver
182,47,Salary account,2019-08-24,Monthly Issuance,Silver
1517,5,NRI account,2019-08-24,Monthly Issuance,Silver
617,74,NRI account,2019-08-23,Monthly Issuance,Silver
2746,24,NRI account,2019-08-23,Monthly Issuance,Silver
3427,36,NRI account,2019-08-23,Monthly Issuance,Silver
58,29,NRI account,2019-08-23,Monthly Issuance,Silver
918,60,NRI account,2019-08-23,Monthly Issuance,Silver
324,1,Salary account,2019-08-23,Monthly Issuance,Silver
9826,68,NRI account,2019-08-23,Monthly Issuance,Silver
2094,73,Savings account,2019-08-23,Monthly Issuance,Silver
1593,16,Salary account,2019-08-22,Monthly Issuance,Silver
3004,11,Savings account,2019-08-22,Monthly Issuance,Silver
2034,54,NRI account,2019-08-21,Monthly Issuance,Silver
2622,1,Savings account,2019-08-21,Monthly Issuance,Silver
10562,51,Salary account,2019-08-21,Monthly Issuance,Silver
7099,1,NRI account,2019-08-20,Monthly Issuance,Silver
166,17,Salary account,2019-08-20,Monthly Issuance,Silver
1367,74,Savings account,2019-08-20,Monthly Issuance,Silver
2795,11,Savings account,2019-08-20,Monthly Issuance,Silver
7637,46,NRI account,2019-08-19,Monthly Issuance,Silver
4010,30,Salary account,2019-08-19,Monthly Issuance,Silver
4144,1,Salary account,2019-08-19,Monthly Issuance,Silver
3347,4,Savings account,2019-08-19,Monthly Issuance,Silver
2976,13,Salary account,2019-08-19,Monthly Issuance,Silver
4480,58,Salary account,2019-08-19,Monthly Issuance,Silver
4969,60,NRI account,2019-08-19,Weekly Issuance,Diamond
1274,54,Savings account,2019-08-19,Weekly Issuance,Diamond
3741,65,Salary account,2019-08-18,Monthly Issuance,Silver
3311,8,NRI account,2019-08-18,Monthly Issuance,Silver
656,3,Salary account,2019-08-18,Monthly Issuance,Silver
1667,56,Savings account,2019-08-18,Monthly Issuance,Silver
3789,6,Savings account,2019-08-18,Monthly Issuance,Silver
8038,47,NRI account,2019-08-17,Monthly Issuance,Silver
967,15,Salary account,2019-08-17,Monthly Issuance,Silver
382,14,Savings account,2019-08-16,Monthly Issuance,Silver
42,39,NRI account,2019-08-16,Monthly Issuance,Silver
945,18,NRI account,2019-08-16,Monthly Issuance,Silver
2764,53,Salary account,2019-08-15,Monthly Issuance,Silver
2973,23,Salary account,2019-08-15,Monthly Issuance,Silver
2209,65,Salary account,2019-08-15,Monthly Issuance,Silver
2013,54,Savings account,2019-08-15,Monthly Issuance,Silver
1935,38,NRI account,2019-08-15,Monthly Issuance,Silver
447,5,Savings account,2019-08-14,Monthly Issuance,Silver
3549,27,NRI account,2019-08-14,Monthly Issuance,Silver
1563,47,Salary account,2019-08-14,Monthly Issuance,Silver
753,31,Savings account,2019-08-14,Monthly Issuance,Silver
779,16,Savings account,2019-08-13,Monthly Issuance,Silver
916,1,NRI account,2019-08-13,Monthly Issuance,Silver
271,1,NRI account,2019-08-13,Monthly Issuance,Silver
2439,74,Salary account,2019-08-13,Monthly Issuance,Silver
2210,31,Savings account,2019-08-13,Monthly Issuance,Silver
1885,47,Salary account,2019-08-13,Monthly Issuance,Silver
176,71,Salary account,2019-08-12,Weekly Issuance,Diamond
3066,74,NRI account,2019-08-12,Monthly Issuance,Silver
911,60,Salary account,2019-08-12,Monthly Issuance,Silver
2149,7,Salary account,2019-08-11,Monthly Issuance,Silver
416,6,Salary account,2019-08-11,Monthly Issuance,Silver
1501,50,NRI account,2019-08-11,Monthly Issuance,Silver
2114,30,Savings account,2019-08-11,Monthly Issuance,Silver
3749,68,Salary account,2019-08-10,Monthly Issuance,Silver
1223,70,NRI account,2019-08-10,Monthly Issuance,Silver
613,74,Salary account,2019-08-10,Issuance After Transaction,Gold
2947,57,NRI account,2019-08-09,Monthly Issuance,Silver
2086,70,Salary account,2019-08-09,Weekly Issuance,Diamond
3020,3,Salary account,2019-08-09,Monthly Issuance,Silver
1211,49,Salary account,2019-08-09,Monthly Issuance,Silver
2724,11,Savings account,2019-08-09,Monthly Issuance,Silver
963,7,Salary account,2019-08-09,Monthly Issuance,Silver
4442,54,NRI account,2019-08-08,Monthly Issuance,Silver
1325,26,Savings account,2019-08-08,Monthly Issuance,Silver
715,32,Savings account,2019-08-08,Monthly Issuance,Silver
9491,7,Salary account,2019-08-08,Weekly Issuance,Diamond
2917,68,NRI account,2019-08-08,Monthly Issuance,Silver
503,1,NRI account,2019-08-08,Monthly Issuance,Silver
2794,74,Savings account,2019-08-08,Monthly Issuance,Silver
2191,1,NRI account,2019-08-08,Monthly Issuance,Silver
3614,19,NRI account,2019-08-07,Monthly Issuance,Silver
2066,25,Salary account,2019-08-07,Monthly Issuance,Silver
2117,48,NRI account,2019-08-07,Monthly Issuance,Silver
436,30,NRI account,2019-08-07,Monthly Issuance,Silver
2329,1,Salary account,2019-08-07,Monthly Issuance,Silver
2134,52,Savings account,2019-08-06,Monthly Issuance,Silver
1738,15,Savings account,2019-08-06,Monthly Issuance,Silver
1576,35,Salary account,2019-08-06,Weekly Issuance,Diamond
1267,43,Salary account,2019-08-05,Monthly Issuance,Silver
2102,41,NRI account,2019-08-05,Monthly Issuance,Silver
1654,30,Savings account,2019-08-05,Monthly Issuance,Silver
2383,68,NRI account,2019-08-05,Monthly Issuance,Silver
2350,18,NRI account,2019-08-04,Monthly Issuance,Silver
4438,48,Salary account,2019-08-04,Monthly Issuance,Silver
2004,42,Savings account,2019-08-04,Monthly Issuance,Silver
2101,9,Savings account,2019-08-04,Monthly Issuance,Silver
3397,49,NRI account,2019-08-04,Monthly Issuance,Silver
3040,17,NRI account,2019-08-03,Monthly Issuance,Silver
4071,64,NRI account,2019-08-03,Monthly Issuance,Silver
2278,1,Savings account,2019-08-03,Monthly Issuance,Silver
371,12,Salary account,2019-08-02,Monthly Issuance,Silver
9159,64,Savings account,2019-08-02,Monthly Issuance,Silver
1906,1,Savings account,2019-08-01,Monthly Issuance,Silver
194,44,NRI account,2019-08-01,Monthly Issuance,Silver
3359,8,Salary account,2019-07-30,Monthly Issuance,Silver
9646,1,NRI account,2019-07-30,Weekly Issuance,Diamond
10954,25,NRI account,2019-07-29,Monthly Issuance,Silver
1571,66,Salary account,2019-07-29,Monthly Issuance,Silver
1160,39,NRI account,2019-07-29,Weekly Issuance,Diamond
1985,20,Salary account,2019-07-29,Monthly Issuance,Silver
4389,77,NRI account,2019-07-28,Monthly Issuance,Silver
3192,18,Salary account,2019-07-28,Monthly Issuance,Silver
836,46,Salary account,2019-07-28,Monthly Issuance,Silver
3880,3,NRI account,2019-07-28,Monthly Issuance,Silver
7424,68,Salary account,2019-07-28,Monthly Issuance,Silver
1187,55,Savings account,2019-07-28,Monthly Issuance,Silver
25,68,NRI account,2019-07-28,Monthly Issuance,Silver
3491,51,NRI account,2019-07-27,Monthly Issuance,Silver
6453,34,Savings account,2019-07-27,Monthly Issuance,Silver
7907,70,Savings account,2019-07-27,Monthly Issuance,Silver
2291,49,NRI account,2019-07-27,Monthly Issuance,Silver
1900,27,Savings account,2019-07-27,Monthly Issuance,Silver
3443,45,NRI account,2019-07-26,Monthly Issuance,Silver
11027,32,Savings account,2019-07-26,Weekly Issuance,Diamond
303,71,Savings account,2019-07-25,Monthly Issuance,Silver
3932,74,NRI account,2019-07-25,Monthly Issuance,Silver
2717,74,Salary account,2019-07-25,Monthly Issuance,Silver
2983,42,Savings account,2019-07-25,Monthly Issuance,Silver
1490,5,NRI account,2019-07-25,Monthly Issuance,Silver
4320,61,Savings account,2019-07-23,Monthly Issuance,Silver
6495,6,Savings account,2019-07-23,Monthly Issuance,Silver
3511,70,NRI account,2019-07-23,Monthly Issuance,Silver
378,68,NRI account,2019-07-22,Monthly Issuance,Silver
1188,16,NRI account,2019-07-22,Monthly Issuance,Silver
2652,1,Savings account,2019-07-22,Monthly Issuance,Silver
3526,1,Salary account,2019-07-22,Monthly Issuance,Silver
113,55,Savings account,2019-07-22,Monthly Issuance,Silver
3733,33,Salary account,2019-07-22,Monthly Issuance,Silver
683,74,NRI account,2019-07-22,Monthly Issuance,Silver
3494,60,NRI account,2019-07-22,Monthly Issuance,Silver
3518,9,NRI account,2019-07-22,Monthly Issuance,Silver
7674,1,Salary account,2019-07-21,Monthly Issuance,Silver
11123,39,Salary account,2019-07-21,Monthly Issuance,Silver
1765,18,Salary account,2019-07-21,Monthly Issuance,Silver
847,2,Salary account,2019-07-21,Monthly Issuance,Silver
4618,3,Salary account,2019-07-21,Monthly Issuance,Silver
3543,74,Savings account,2019-07-21,Monthly Issuance,Silver
1471,1,Salary account,2019-07-21,Monthly Issuance,Silver
3472,55,NRI account,2019-07-21,Monthly Issuance,Silver
2407,1,NRI account,2019-07-21,Monthly Issuance,Silver
1893,48,Salary account,2019-07-20,Monthly Issuance,Silver
2882,44,Salary account,2019-07-20,Monthly Issuance,Silver
5250,8,NRI account,2019-07-20,Weekly Issuance,Diamond
2266,50,Savings account,2019-07-19,Monthly Issuance,Silver
137,70,NRI account,2019-07-19,Monthly Issuance,Silver
3562,50,Savings account,2019-07-19,Monthly Issuance,Silver
9138,26,NRI account,2019-07-18,Monthly Issuance,Silver
5837,5,Salary account,2019-07-18,Monthly Issuance,Silver
971,12,Savings account,2019-07-18,Monthly Issuance,Silver
81,74,Salary account,2019-07-18,Monthly Issuance,Silver
4537,53,NRI account,2019-07-18,Weekly Issuance,Diamond
4086,66,Salary account,2019-07-17,Monthly Issuance,Silver
6461,50,Savings account,2019-07-17,Monthly Issuance,Silver
110,36,Salary account,2019-07-17,Monthly Issuance,Silver
526,67,Savings account,2019-07-16,Monthly Issuance,Silver
571,72,Savings account,2019-07-16,Monthly Issuance,Silver
3946,70,NRI account,2019-07-16,Monthly Issuance,Silver
2573,4,Salary account,2019-07-16,Monthly Issuance,Silver
593,48,Savings account,2019-07-16,Monthly Issuance,Silver
869,16,NRI account,2019-07-15,Monthly Issuance,Silver
2359,54,NRI account,2019-07-14,Monthly Issuance,Silver
3726,54,Savings account,2019-07-14,Monthly Issuance,Silver
584,31,NRI account,2019-07-14,Monthly Issuance,Silver
392,1,NRI account,2019-07-14,Monthly Issuance,Silver
3426,9,Savings account,2019-07-13,Weekly Issuance,Diamond
3204,61,Salary account,2019-07-13,Monthly Issuance,Silver
2887,76,Salary account,2019-07-13,Monthly Issuance,Silver
2468,4,Savings account,2019-07-13,Monthly Issuance,Silver
